,0,,,,1
4968,78.75405826,17.57150706,78.75905826,17.56650706,580.575926
4969,78.75405826,17.56150706,78.75905826,17.55650706,80.73085938
4970,78.69905826,17.66150706,78.70405826,17.65650706,1029.997176
4971,78.70405826,17.66150706,78.70905826,17.65650706,680.9608793
4972,78.70405826,17.65650706,78.70905826,17.65150706,384.7878174
4973,78.70905826,17.65650706,78.71405826,17.65150706,1348.328416
4974,78.71405826,17.65650706,78.71905826,17.65150706,266.6476421
4975,78.71405826,17.65150706,78.71905826,17.64650706,609.4190849
4976,78.71405826,17.64650706,78.71905826,17.64150706,1052.395439
4977,78.71905826,17.64650706,78.72405826,17.64150706,590.0411361
4978,78.72405826,17.64650706,78.72905826,17.64150706,539.0378763
4979,78.72405826,17.64150706,78.72905826,17.63650706,220.2293612
4980,78.72905826,17.64650706,78.73405826,17.64150706,676.1572007
4981,78.73405826,17.65150706,78.73905826,17.64650706,62.35021776
4982,78.73405826,17.64650706,78.73905826,17.64150706,549.5559912
4983,78.70405826,17.59650706,78.70905826,17.59150706,656.5658268
4984,78.70405826,17.59150706,78.70905826,17.58650706,1381.720137
4985,78.70905826,17.59650706,78.71405826,17.59150706,1278.177183
4986,78.71405826,17.59650706,78.71905826,17.59150706,973.4017216
4987,78.71905826,17.59650706,78.72405826,17.59150706,485.0554098
4988,78.71905826,17.59150706,78.72405826,17.58650706,428.6379385
4989,78.72405826,17.59150706,78.72905826,17.58650706,1070.422682
4990,78.72405826,17.58650706,78.72905826,17.58150706,362.3853688
4991,78.72905826,17.58650706,78.73405826,17.58150706,422.3430509
4992,78.72905826,17.58150706,78.73405826,17.57650706,266.257691
4993,78.72905826,17.57650706,78.73405826,17.57150706,337.5610865
4994,78.73405826,17.57650706,78.73905826,17.57150706,251.0574247
4995,78.73405826,17.57150706,78.73905826,17.56650706,560.0267725
4996,78.67905826,17.56650706,78.68405826,17.56150706,1801.993144
4997,78.67905826,17.56150706,78.68405826,17.55650706,1995.010235
4998,78.67905826,17.55650706,78.68405826,17.55150706,682.1433477
4999,78.68405826,17.57150706,78.68905826,17.56650706,483.6390023
5000,78.68405826,17.56650706,78.68905826,17.56150706,2619.004609
5001,78.68405826,17.55650706,78.68905826,17.55150706,1062.003905
5002,78.68905826,17.57150706,78.69405826,17.56650706,312.0090598
5003,78.70905826,17.55650706,78.71405826,17.55150706,335.7003966
5004,78.70905826,17.55150706,78.71405826,17.54650706,1044.493403
5005,78.70905826,17.54650706,78.71405826,17.54150706,963.3361338
5006,78.71405826,17.55150706,78.71905826,17.54650706,546.2739427
5007,78.71405826,17.54650706,78.71905826,17.54150706,1104.98388
5008,78.71905826,17.56150706,78.72405826,17.55650706,433.9726361
5009,78.71905826,17.55650706,78.72405826,17.55150706,1175.855793
5010,78.71905826,17.55150706,78.72405826,17.54650706,339.8729393
5011,78.72405826,17.56150706,78.72905826,17.55650706,528.4042715
5012,78.68405826,17.51650706,78.68905826,17.51150706,3161.763727
5013,78.68905826,17.51650706,78.69405826,17.51150706,459.4446059
5014,78.68405826,17.52150706,78.68905826,17.51650706,1135.489155
5015,78.68905826,17.52650706,78.69405826,17.52150706,1195.853248
5016,78.68905826,17.52150706,78.69405826,17.51650706,1047.260995
5017,78.69405826,17.52650706,78.69905826,17.52150706,885.9325913
5018,78.69905826,17.69150706,78.70405826,17.68650706,2194.929631
5019,78.69905826,17.68650706,78.70405826,17.68150706,866.7541132
5020,78.69905826,17.68150706,78.70405826,17.67650706,856.9670093
5021,78.69905826,17.67650706,78.70405826,17.67150706,274.7314973
5022,78.69905826,17.67150706,78.70405826,17.66650706,1192.961429
5023,78.70405826,17.68150706,78.70905826,17.67650706,795.2661122
5024,78.70405826,17.67650706,78.70905826,17.67150706,1588.092252
5025,78.68405826,17.53150706,78.68905826,17.52650706,482.2607273
5026,78.68905826,17.53650706,78.69405826,17.53150706,2356.270268
5027,78.68905826,17.53150706,78.69405826,17.52650706,1328.634688
5028,78.68405826,17.53650706,78.68905826,17.53150706,889.9407122
5029,78.67905826,17.54150706,78.68405826,17.53650706,710.3577054
5030,78.68405826,17.54150706,78.68905826,17.53650706,536.7919982
5031,78.68905826,17.54150706,78.69405826,17.53650706,715.0761895
5032,78.69405826,17.53650706,78.69905826,17.53150706,1019.128616
5033,78.72405826,17.55650706,78.72905826,17.55150706,223.4811305
5034,78.72405826,17.55150706,78.72905826,17.54650706,639.4991706
5035,78.72405826,17.54650706,78.72905826,17.54150706,557.3531555
5036,78.72405826,17.54150706,78.72905826,17.53650706,458.6090932
5037,78.72905826,17.54650706,78.73405826,17.54150706,192.716038
5038,78.72905826,17.54150706,78.73405826,17.53650706,588.1623679
5039,78.74405826,17.57150706,78.74905826,17.56650706,692.7119003
5040,78.74905826,17.57150706,78.75405826,17.56650706,14.81781964
5041,78.75405826,17.55650706,78.75905826,17.55150706,605.6968461
5042,78.72905826,17.59150706,78.73405826,17.58650706,340.2472301
5043,78.72405826,17.59650706,78.72905826,17.59150706,582.1662566
5044,78.72905826,17.59650706,78.73405826,17.59150706,300.810559
5045,78.68905826,17.59150706,78.69405826,17.58650706,2700.429742
5046,78.71405826,17.60150706,78.71905826,17.59650706,2917.210415
5047,78.70905826,17.60650706,78.71405826,17.60150706,1259.995204
5048,78.71405826,17.61150706,78.71905826,17.60650706,170.2345364
5049,78.71405826,17.60650706,78.71905826,17.60150706,62.4860949
5050,78.70905826,17.60150706,78.71405826,17.59650706,367.9463608
5051,78.69905826,17.61650706,78.70405826,17.61150706,686.3754377
5052,78.69905826,17.60650706,78.70405826,17.60150706,1295.375292
5053,78.68405826,17.59150706,78.68905826,17.58650706,2358.678724
5054,78.69905826,17.58150706,78.70405826,17.57650706,1227.856533
5055,78.68405826,17.59650706,78.68905826,17.59150706,1620.044792
5056,78.67905826,17.68650706,78.68405826,17.68150706,2215.570282
5057,78.67905826,17.68150706,78.68405826,17.67650706,1453.577391
5058,78.67905826,17.67650706,78.68405826,17.67150706,1493.75548
5059,78.68405826,17.67650706,78.68905826,17.67150706,686.600967
5060,78.68405826,17.67150706,78.68905826,17.66650706,1648.458114
5061,78.68405826,17.66650706,78.68905826,17.66150706,1317.996606
5062,78.68905826,17.66650706,78.69405826,17.66150706,887.4942474
5063,78.68905826,17.64650706,78.69405826,17.64150706,1671.177376
5064,78.68905826,17.64150706,78.69405826,17.63650706,1012.091345
5065,78.69405826,17.64150706,78.69905826,17.63650706,488.4888677
5066,78.69405826,17.63650706,78.69905826,17.63150706,775.8801404
5067,78.69905826,17.63650706,78.70405826,17.63150706,662.1537519
5068,78.69905826,17.63150706,78.70405826,17.62650706,843.3212148
5069,78.70405826,17.63150706,78.70905826,17.62650706,922.4982142
5070,78.70405826,17.62650706,78.70905826,17.62150706,1440.918067
5071,78.70405826,17.62150706,78.70905826,17.61650706,907.4331998
5072,78.70905826,17.62150706,78.71405826,17.61650706,758.7312186
5073,78.70905826,17.61650706,78.71405826,17.61150706,1897.389832
5074,78.71405826,17.61650706,78.71905826,17.61150706,588.4242
5075,78.71905826,17.61650706,78.72405826,17.61150706,240.1717807
5076,78.71905826,17.61150706,78.72405826,17.60650706,300.6527088
5077,78.72405826,17.61650706,78.72905826,17.61150706,382.5627993
5078,78.72405826,17.61150706,78.72905826,17.60650706,345.7150616
5079,78.72905826,17.61650706,78.73405826,17.61150706,252.8307138
5080,78.72905826,17.61150706,78.73405826,17.60650706,430.7386314
5081,78.73405826,17.61150706,78.73905826,17.60650706,578.4776239
5082,78.64405826,17.60150706,78.64905826,17.59650706,2157.489164
5083,78.64905826,17.60150706,78.65405826,17.59650706,1339.064373
5084,78.65405826,17.60150706,78.65905826,17.59650706,924.5301083
5085,78.65905826,17.60150706,78.66405826,17.59650706,1818.337494
5086,78.66405826,17.60150706,78.66905826,17.59650706,1535.999087
5087,78.66405826,17.59650706,78.66905826,17.59150706,630.3971126
5088,78.66905826,17.59650706,78.67405826,17.59150706,1065.263502
5089,78.67405826,17.59650706,78.67905826,17.59150706,685.5378165
5090,78.67905826,17.59650706,78.68405826,17.59150706,1562.782137
5091,78.67405826,17.57650706,78.67905826,17.57150706,546.2858588
5092,78.67905826,17.57650706,78.68405826,17.57150706,908.3325905
5093,78.67905826,17.59150706,78.68405826,17.58650706,322.797015
5094,78.68405826,17.58650706,78.68905826,17.58150706,654.4864983
5095,78.66905826,17.64650706,78.67405826,17.64150706,1492.396696
5096,78.66905826,17.64150706,78.67405826,17.63650706,2420.378495
5097,78.66905826,17.63650706,78.67405826,17.63150706,960.3226833
5098,78.67405826,17.64650706,78.67905826,17.64150706,1133.732721
5099,78.67905826,17.65150706,78.68405826,17.64650706,904.9895994
5100,78.67905826,17.64650706,78.68405826,17.64150706,562.5239086
5101,78.68405826,17.65150706,78.68905826,17.64650706,1686.346401
5102,78.67405826,17.63150706,78.67905826,17.62650706,1093.530233
5103,78.67905826,17.63650706,78.68405826,17.63150706,1509.357927
5104,78.67905826,17.63150706,78.68405826,17.62650706,1032.333021
5105,78.68405826,17.64650706,78.68905826,17.64150706,326.7574198
5106,78.68405826,17.64150706,78.68905826,17.63650706,1313.601958
5107,78.68405826,17.63650706,78.68905826,17.63150706,1048.057514
5108,78.68905826,17.65150706,78.69405826,17.64650706,1397.504859
5109,78.68905826,17.63650706,78.69405826,17.63150706,260.474173
5110,78.69405826,17.65650706,78.69905826,17.65150706,892.6308546
5111,78.67905826,17.65650706,78.68405826,17.65150706,1408.26057
5112,78.67905826,17.66650706,78.68405826,17.66150706,191.8873251
5113,78.67905826,17.66150706,78.68405826,17.65650706,789.0901842
5114,78.68405826,17.56150706,78.68905826,17.55650706,791.844211
5115,78.68905826,17.56650706,78.69405826,17.56150706,608.0120226
5116,78.71405826,17.57150706,78.71905826,17.56650706,20.92246308
5117,78.69905826,17.62650706,78.70405826,17.62150706,688.1254813
5118,78.69905826,17.62150706,78.70405826,17.61650706,1691.863168
5119,78.70405826,17.61650706,78.70905826,17.61150706,1036.60697
5120,78.69405826,17.62650706,78.69905826,17.62150706,660.5759672
5121,78.69405826,17.62150706,78.69905826,17.61650706,1020.446998
5122,78.68905826,17.54650706,78.69405826,17.54150706,202.1230566
5123,78.69405826,17.54650706,78.69905826,17.54150706,274.0767194
5124,78.68405826,17.68150706,78.68905826,17.67650706,1190.406617
5125,78.68905826,17.68150706,78.69405826,17.67650706,916.0243725
5126,78.68905826,17.67650706,78.69405826,17.67150706,447.5325318
5127,78.68905826,17.67150706,78.69405826,17.66650706,1110.43911
5128,78.68405826,17.54650706,78.68905826,17.54150706,54.68981201
5129,78.68905826,17.55650706,78.69405826,17.55150706,875.8977712
5130,78.69905826,17.55150706,78.70405826,17.54650706,1553.500834
5131,78.69405826,17.56150706,78.69905826,17.55650706,2351.074876
5132,78.68905826,17.56150706,78.69405826,17.55650706,147.9890693
5133,78.69405826,17.56650706,78.69905826,17.56150706,371.1837995
5134,78.69905826,17.56650706,78.70405826,17.56150706,394.9133916
5135,78.70405826,17.55150706,78.70905826,17.54650706,655.4600953
5136,78.70405826,17.54650706,78.70905826,17.54150706,467.7297144
5137,78.69905826,17.56150706,78.70405826,17.55650706,1703.063551
5138,78.69405826,17.52150706,78.69905826,17.51650706,328.8830052
5139,78.67905826,17.52650706,78.68405826,17.52150706,1334.57966
5140,78.68405826,17.52650706,78.68905826,17.52150706,1350.42195
5141,78.69405826,17.67650706,78.69905826,17.67150706,645.3418422
5142,78.69405826,17.67150706,78.69905826,17.66650706,621.2787112
5143,78.71405826,17.56150706,78.71905826,17.55650706,92.37337247
5144,78.67405826,17.65150706,78.67905826,17.64650706,1211.244609
5145,78.70905826,17.54150706,78.71405826,17.53650706,1121.724691
5146,78.70905826,17.53650706,78.71405826,17.53150706,700.7888004
5147,78.71405826,17.53650706,78.71905826,17.53150706,788.5951666
5148,78.71405826,17.54150706,78.71905826,17.53650706,149.0130825
5149,78.69905826,17.53650706,78.70405826,17.53150706,46.05646124
5150,78.69905826,17.52150706,78.70405826,17.51650706,935.9785893
5151,78.68905826,17.50650706,78.69405826,17.50150706,1365.628715
5152,78.69905826,17.50650706,78.70405826,17.50150706,844.0699088
5153,78.68405826,17.58150706,78.68905826,17.57650706,1357.231371
5154,78.68405826,17.57650706,78.68905826,17.57150706,1448.566783
5155,78.68905826,17.58150706,78.69405826,17.57650706,169.8944928
5156,78.68905826,17.57650706,78.69405826,17.57150706,368.7164365
5157,78.67405826,17.57150706,78.67905826,17.56650706,273.6705171
5158,78.67905826,17.57150706,78.68405826,17.56650706,190.3754808
5159,78.67905826,17.58150706,78.68405826,17.57650706,53.85892545
5160,78.68905826,17.58650706,78.69405826,17.58150706,653.2196649
5161,78.68405826,17.66150706,78.68905826,17.65650706,722.8916587
5162,78.69405826,17.65150706,78.69905826,17.64650706,556.0843272
5163,78.69905826,17.65150706,78.70405826,17.64650706,146.6307555
5164,78.70405826,17.65150706,78.70905826,17.64650706,61.44354623
5165,78.70905826,17.66150706,78.71405826,17.65650706,652.0867101
5166,78.71405826,17.66150706,78.71905826,17.65650706,119.221271
5167,78.70905826,17.65150706,78.71405826,17.64650706,808.3388851
5168,78.67905826,17.50650706,78.68405826,17.50150706,2266.657617
5169,78.67905826,17.64150706,78.68405826,17.63650706,727.9811202
5170,78.68405826,17.63150706,78.68905826,17.62650706,574.1300782
5171,78.68905826,17.63150706,78.69405826,17.62650706,350.0553419
5172,78.68905826,17.62650706,78.69405826,17.62150706,690.9976347
5173,78.67905826,17.62650706,78.68405826,17.62150706,1017.645342
5174,78.68405826,17.62650706,78.68905826,17.62150706,22.24785299
5175,78.69905826,17.64150706,78.70405826,17.63650706,492.4609322
5176,78.70405826,17.64650706,78.70905826,17.64150706,593.6078859
5177,78.70405826,17.64150706,78.70905826,17.63650706,1388.964059
5178,78.70905826,17.64650706,78.71405826,17.64150706,1268.066621
5179,78.71405826,17.64150706,78.71905826,17.63650706,962.3305835
5180,78.71905826,17.64150706,78.72405826,17.63650706,545.6174603
5181,78.70905826,17.64150706,78.71405826,17.63650706,209.7116432
5182,78.70905826,17.63650706,78.71405826,17.63150706,1081.362325
5183,78.70905826,17.63150706,78.71405826,17.62650706,728.1109838
5184,78.71405826,17.63650706,78.71905826,17.63150706,258.0954144
5185,78.69405826,17.63150706,78.69905826,17.62650706,310.0434259
5186,78.70405826,17.63650706,78.70905826,17.63150706,131.2878655
5187,78.68405826,17.62150706,78.68905826,17.61650706,686.7731001
5188,78.68405826,17.61150706,78.68905826,17.60650706,1026.208555
5189,78.68905826,17.62150706,78.69405826,17.61650706,219.0839185
5190,78.70905826,17.61150706,78.71405826,17.60650706,814.5026378
5191,78.69405826,17.60650706,78.69905826,17.60150706,726.1246583
5192,78.70905826,17.62650706,78.71405826,17.62150706,704.2016769
5193,78.71405826,17.63150706,78.71905826,17.62650706,0.62325292
5194,78.71405826,17.62650706,78.71905826,17.62150706,231.2610571
5195,78.70905826,17.59150706,78.71405826,17.58650706,1090.016392
5196,78.70405826,17.58650706,78.70905826,17.58150706,1219.883607
5197,78.70905826,17.58650706,78.71405826,17.58150706,865.0776351
5198,78.71405826,17.58650706,78.71905826,17.58150706,137.2557438
5199,78.68905826,17.60650706,78.69405826,17.60150706,691.1844964
5200,78.67905826,17.60150706,78.68405826,17.59650706,441.4958963
5201,78.48405826,17.36650706,78.48905826,17.36150706,8660.424404
5202,78.48405826,17.36150706,78.48905826,17.35650706,10530.1546
5203,78.48905826,17.36150706,78.49405826,17.35650706,10403.68813
5204,78.48905826,17.36650706,78.49405826,17.36150706,8203.402884
5205,78.49405826,17.36150706,78.49905826,17.35650706,10197.99721
5206,78.47405826,17.38150706,78.47905826,17.37650706,7856.778869
5207,78.49905826,17.36150706,78.50405826,17.35650706,10386.34486
5208,78.50405826,17.36150706,78.50905826,17.35650706,7631.043921
5209,78.47405826,17.38650706,78.47905826,17.38150706,7193.470017
5210,78.14905826,17.38650706,78.15405826,17.38150706,1679.706601
5211,78.15405826,17.38650706,78.15905826,17.38150706,552.7159178
5212,78.15905826,17.38650706,78.16405826,17.38150706,556.2251302
5213,78.16405826,17.38650706,78.16905826,17.38150706,1218.780776
5214,78.16905826,17.38650706,78.17405826,17.38150706,540.8163806
5215,78.17405826,17.38650706,78.17905826,17.38150706,1691.188867
5216,78.17405826,17.38150706,78.17905826,17.37650706,198.4377871
5217,78.17905826,17.38150706,78.18405826,17.37650706,2582.418563
5218,78.18405826,17.38150706,78.18905826,17.37650706,991.8063756
5219,78.18905826,17.38150706,78.19405826,17.37650706,536.4633639
5220,78.19405826,17.38150706,78.19905826,17.37650706,534.2592134
5221,78.19905826,17.38150706,78.20405826,17.37650706,1112.223548
5222,78.20405826,17.38650706,78.20905826,17.38150706,145.606412
5223,78.20405826,17.38150706,78.20905826,17.37650706,971.1317201
5224,78.20905826,17.38150706,78.21405826,17.37650706,656.059181
5225,78.20905826,17.37650706,78.21405826,17.37150706,0.059324567
5226,78.21405826,17.37650706,78.21905826,17.37150706,736.5337128
5227,78.21905826,17.37650706,78.22405826,17.37150706,1170.81841
5228,78.22405826,17.37650706,78.22905826,17.37150706,637.8230037
5229,78.22905826,17.37650706,78.23405826,17.37150706,1858.789903
5230,78.23405826,17.37650706,78.23905826,17.37150706,536.6527372
5231,78.23905826,17.37650706,78.24405826,17.37150706,836.8892401
5232,78.24405826,17.37650706,78.24905826,17.37150706,2537.345626
5233,78.24405826,17.37150706,78.24905826,17.36650706,1542.008511
5234,78.24905826,17.37150706,78.25405826,17.36650706,2642.649531
5235,78.25405826,17.37150706,78.25905826,17.36650706,2183.766999
5236,78.25905826,17.37150706,78.26405826,17.36650706,1284.123168
5237,78.25905826,17.36650706,78.26405826,17.36150706,2618.355359
5238,78.26405826,17.36650706,78.26905826,17.36150706,1273.749018
5239,78.26905826,17.36650706,78.27405826,17.36150706,2011.731317
5240,78.13405826,17.31650706,78.13905826,17.31150706,1770.908477
5241,78.13905826,17.31650706,78.14405826,17.31150706,5933.041392
5242,78.13905826,17.31150706,78.14405826,17.30650706,2452.826797
5243,78.14405826,17.31150706,78.14905826,17.30650706,2152.746252
5244,78.14405826,17.30650706,78.14905826,17.30150706,1678.321802
5245,78.14905826,17.30650706,78.15405826,17.30150706,532.2829847
5246,78.15405826,17.30650706,78.15905826,17.30150706,542.796034
5247,78.15905826,17.31150706,78.16405826,17.30650706,1226.453132
5248,78.15905826,17.30650706,78.16405826,17.30150706,294.1138798
5249,78.16405826,17.31150706,78.16905826,17.30650706,1200.765547
5250,78.16905826,17.31650706,78.17405826,17.31150706,819.9677286
5251,78.16905826,17.31150706,78.17405826,17.30650706,792.582041
5252,78.17405826,17.31650706,78.17905826,17.31150706,208.4599608
5253,78.17405826,17.31150706,78.17905826,17.30650706,360.8167937
5254,78.17905826,17.31150706,78.18405826,17.30650706,781.341329
5255,78.18405826,17.31150706,78.18905826,17.30650706,555.6816507
5256,78.18905826,17.31150706,78.19405826,17.30650706,581.2829022
5257,78.19405826,17.31650706,78.19905826,17.31150706,490.6511972
5258,78.19405826,17.31150706,78.19905826,17.30650706,201.8869084
5259,78.19905826,17.32150706,78.20405826,17.31650706,134.6279804
5260,78.19905826,17.31650706,78.20405826,17.31150706,488.3838527
5261,78.20405826,17.32150706,78.20905826,17.31650706,870.6782018
5262,78.20905826,17.32150706,78.21405826,17.31650706,556.350436
5263,78.13405826,17.23650706,78.13905826,17.23150706,3034.052531
5264,78.13905826,17.23650706,78.14405826,17.23150706,533.3878898
5265,78.14405826,17.23650706,78.14905826,17.23150706,707.2649656
5266,78.14905826,17.23650706,78.15405826,17.23150706,534.6058584
5267,78.15405826,17.23650706,78.15905826,17.23150706,2009.940235
5268,78.15905826,17.23650706,78.16405826,17.23150706,666.4045014
5269,78.16405826,17.23650706,78.16905826,17.23150706,477.3329361
5270,78.16405826,17.23150706,78.16905826,17.22650706,284.748609
5271,78.16905826,17.23150706,78.17405826,17.22650706,660.4568546
5272,78.17405826,17.23150706,78.17905826,17.22650706,31.18210751
5273,78.17405826,17.22650706,78.17905826,17.22150706,512.3818039
5274,78.17905826,17.22650706,78.18405826,17.22150706,531.9322506
5275,78.18405826,17.22650706,78.18905826,17.22150706,532.0880744
5276,78.18905826,17.22650706,78.19405826,17.22150706,699.7234131
5277,78.19405826,17.22650706,78.19905826,17.22150706,902.2910066
5278,78.19905826,17.22650706,78.20405826,17.22150706,970.1554329
5279,78.20405826,17.22650706,78.20905826,17.22150706,638.3063804
5280,78.20405826,17.22150706,78.20905826,17.21650706,13.1173518
5281,78.20905826,17.22150706,78.21405826,17.21650706,646.1396498
5282,78.21405826,17.22150706,78.21905826,17.21650706,556.3965282
5283,78.21905826,17.22150706,78.22405826,17.21650706,55.59021844
5284,78.21905826,17.21650706,78.22405826,17.21150706,488.929921
5285,78.22405826,17.22150706,78.22905826,17.21650706,1147.170083
5286,78.22405826,17.21650706,78.22905826,17.21150706,689.7115019
5287,78.22905826,17.22150706,78.23405826,17.21650706,591.0864455
5288,78.23405826,17.22650706,78.23905826,17.22150706,406.9860977
5289,78.23405826,17.22150706,78.23905826,17.21650706,167.6784436
5290,78.23905826,17.22650706,78.24405826,17.22150706,694.0332891
5291,78.24405826,17.24150706,78.24905826,17.23650706,684.890796
5292,78.24405826,17.23650706,78.24905826,17.23150706,1152.578361
5293,78.24405826,17.23150706,78.24905826,17.22650706,1196.283704
5294,78.24405826,17.22650706,78.24905826,17.22150706,55.5995559
5295,78.24905826,17.25150706,78.25405826,17.24650706,931.1798965
5296,78.24905826,17.24650706,78.25405826,17.24150706,609.4012127
5297,78.24905826,17.24150706,78.25405826,17.23650706,546.9275402
5298,78.25405826,17.25150706,78.25905826,17.24650706,534.779308
5299,78.25905826,17.25150706,78.26405826,17.24650706,535.376281
5300,78.26405826,17.25150706,78.26905826,17.24650706,548.180172
5301,78.26905826,17.25150706,78.27405826,17.24650706,553.1988378
5302,78.02905826,17.31150706,78.03405826,17.30650706,742.4012895
5303,78.03405826,17.31150706,78.03905826,17.30650706,545.185735
5304,78.03905826,17.31150706,78.04405826,17.30650706,535.4004021
5305,78.04405826,17.31150706,78.04905826,17.30650706,535.1972687
5306,78.04905826,17.31650706,78.05405826,17.31150706,267.6847686
5307,78.04905826,17.31150706,78.05405826,17.30650706,448.6156448
5308,78.05405826,17.31150706,78.05905826,17.30650706,1226.120595
5309,78.05405826,17.30650706,78.05905826,17.30150706,173.35439
5310,78.05905826,17.30650706,78.06405826,17.30150706,801.283154
5311,78.06405826,17.30650706,78.06905826,17.30150706,534.7544206
5312,78.06905826,17.30650706,78.07405826,17.30150706,534.7106105
5313,78.07405826,17.30650706,78.07905826,17.30150706,787.3975704
5314,78.07905826,17.30650706,78.08405826,17.30150706,1313.937591
5315,78.08405826,17.31150706,78.08905826,17.30650706,241.9844675
5316,78.08405826,17.30650706,78.08905826,17.30150706,529.8934893
5317,78.08905826,17.31650706,78.09405826,17.31150706,14.15335509
5318,78.08905826,17.31150706,78.09405826,17.30650706,637.9519179
5319,78.09405826,17.32150706,78.09905826,17.31650706,401.0115534
5320,78.09405826,17.31650706,78.09905826,17.31150706,584.2218826
5321,78.09905826,17.32650706,78.10405826,17.32150706,4.664430713
5322,78.09905826,17.32150706,78.10405826,17.31650706,623.2302807
5323,78.10405826,17.32650706,78.10905826,17.32150706,1109.320502
5324,78.10905826,17.32650706,78.11405826,17.32150706,229.9136224
5325,78.10905826,17.32150706,78.11405826,17.31650706,315.942755
5326,78.20405826,17.26150706,78.20905826,17.25650706,1658.078447
5327,78.20905826,17.26150706,78.21405826,17.25650706,543.6571667
5328,78.21405826,17.26150706,78.21905826,17.25650706,537.9380532
5329,78.21905826,17.28150706,78.22405826,17.27650706,159.4062673
5330,78.21905826,17.27650706,78.22405826,17.27150706,565.2708476
5331,78.21905826,17.27150706,78.22405826,17.26650706,575.0168484
5332,78.21905826,17.26650706,78.22405826,17.26150706,563.5346748
5333,78.21905826,17.26150706,78.22405826,17.25650706,874.4633659
5334,78.22405826,17.31150706,78.22905826,17.30650706,1016.278494
5335,78.22405826,17.30650706,78.22905826,17.30150706,912.2665438
5336,78.22405826,17.30150706,78.22905826,17.29650706,1124.332328
5337,78.22405826,17.29650706,78.22905826,17.29150706,0.509535291
5338,78.22405826,17.28150706,78.22905826,17.27650706,651.5433098
5339,78.22905826,17.29650706,78.23405826,17.29150706,589.123633
5340,78.22905826,17.29150706,78.23405826,17.28650706,746.5541802
5341,78.22905826,17.28650706,78.23405826,17.28150706,751.6151415
5342,78.22905826,17.28150706,78.23405826,17.27650706,133.577652
5343,78.15905826,17.34650706,78.16405826,17.34150706,1570.612493
5344,78.16405826,17.34650706,78.16905826,17.34150706,1261.618959
5345,78.16905826,17.34650706,78.17405826,17.34150706,1.3517728
5346,78.16905826,17.34150706,78.17405826,17.33650706,555.4216713
5347,78.17405826,17.34150706,78.17905826,17.33650706,724.1297237
5348,78.17905826,17.34150706,78.18405826,17.33650706,668.7087043
5349,78.18405826,17.34150706,78.18905826,17.33650706,479.5060506
5350,78.18405826,17.33650706,78.18905826,17.33150706,120.9522415
5351,78.18905826,17.33650706,78.19405826,17.33150706,567.0768127
5352,78.19405826,17.33650706,78.19905826,17.33150706,861.4368443
5353,78.19905826,17.33650706,78.20405826,17.33150706,1190.597829
5354,78.12905826,17.33650706,78.13405826,17.33150706,609.6260615
5355,78.13405826,17.34150706,78.13905826,17.33650706,582.9744061
5356,78.13405826,17.33650706,78.13905826,17.33150706,633.4111751
5357,78.13905826,17.34150706,78.14405826,17.33650706,1909.720622
5358,78.13905826,17.33650706,78.14405826,17.33150706,198.5524188
5359,78.14405826,17.33650706,78.14905826,17.33150706,1360.574424
5360,78.14405826,17.33150706,78.14905826,17.32650706,876.9301851
5361,78.14905826,17.33150706,78.15405826,17.32650706,949.8517996
5362,78.13405826,17.33150706,78.13905826,17.32650706,593.4120627
5363,78.13405826,17.32650706,78.13905826,17.32150706,584.4338171
5364,78.13405826,17.32150706,78.13905826,17.31650706,1249.618151
5365,78.10405826,17.31150706,78.10905826,17.30650706,569.0203016
5366,78.10905826,17.31150706,78.11405826,17.30650706,551.249089
5367,78.11405826,17.31150706,78.11905826,17.30650706,683.6892718
5368,78.11905826,17.31150706,78.12405826,17.30650706,1590.476552
5369,78.12405826,17.31150706,78.12905826,17.30650706,534.0439273
5370,78.12905826,17.31150706,78.13405826,17.30650706,536.6642627
5371,78.12905826,17.30650706,78.13405826,17.30150706,2.880187098
5372,78.13405826,17.31150706,78.13905826,17.30650706,649.7969457
5373,78.13405826,17.30650706,78.13905826,17.30150706,607.416737
5374,78.10405826,17.32150706,78.10905826,17.31650706,555.7178685
5375,78.10405826,17.31650706,78.10905826,17.31150706,555.6563947
5376,78.10405826,17.35150706,78.10905826,17.34650706,2503.271676
5377,78.10405826,17.34650706,78.10905826,17.34150706,937.3145458
5378,78.10405826,17.34150706,78.10905826,17.33650706,949.9428022
5379,78.10405826,17.33650706,78.10905826,17.33150706,558.8569617
5380,78.10405826,17.33150706,78.10905826,17.32650706,558.8416293
5381,78.10905826,17.34650706,78.11405826,17.34150706,453.1381751
5382,78.02905826,17.38150706,78.03405826,17.37650706,381.2149806
5383,78.03405826,17.38150706,78.03905826,17.37650706,533.010525
5384,78.03905826,17.38150706,78.04405826,17.37650706,534.0983113
5385,78.04405826,17.38150706,78.04905826,17.37650706,544.8434579
5386,78.04905826,17.38150706,78.05405826,17.37650706,550.8096545
5387,78.05405826,17.38150706,78.05905826,17.37650706,660.5033512
5388,78.17905826,17.39150706,78.18405826,17.38650706,1693.925528
5389,78.13905826,17.24150706,78.14405826,17.23650706,770.5426721
5390,78.13405826,17.29150706,78.13905826,17.28650706,225.7544117
5391,78.13405826,17.28650706,78.13905826,17.28150706,1295.84883
