78.55405826,17.36150706,78.55905826,17.35650706,9685.373036
78.55405826,17.35650706,78.55905826,17.35150706,6068.557393
78.54905826,17.35650706,78.55405826,17.35150706,6500.22494
78.54905826,17.36150706,78.55405826,17.35650706,9064.574849
78.55405826,17.36650706,78.55905826,17.36150706,9107.618826
78.54905826,17.36650706,78.55405826,17.36150706,7527.950732
78.54405826,17.37650706,78.54905826,17.37150706,8280.754545
78.54905826,17.37650706,78.55405826,17.37150706,8240.508314
78.55405826,17.37650706,78.55905826,17.37150706,7646.838418
78.53905826,17.37150706,78.54405826,17.36650706,6040.848472
78.55405826,17.38150706,78.55905826,17.37650706,5631.342196
78.55405826,17.38650706,78.55905826,17.38150706,1759.974555
78.54905826,17.38150706,78.55405826,17.37650706,4179.729731
78.54405826,17.38150706,78.54905826,17.37650706,8957.394888
78.53905826,17.38650706,78.54405826,17.38150706,2997.115745
78.58905826,17.36150706,78.59405826,17.35650706,1445.884559
78.58905826,17.35650706,78.59405826,17.35150706,291.8613356
78.58905826,17.36650706,78.59405826,17.36150706,1044.968854
78.59405826,17.35650706,78.59905826,17.35150706,34.08864113
78.57905826,17.36650706,78.58405826,17.36150706,2395.841003
78.58405826,17.36650706,78.58905826,17.36150706,5958.005166
78.58405826,17.36150706,78.58905826,17.35650706,1308.110554
78.51405826,17.48150706,78.51905826,17.47650706,2287.914861
78.49405826,17.45650706,78.49905826,17.45150706,3116.303632
78.49905826,17.45650706,78.50405826,17.45150706,1346.641811
78.49905826,17.46150706,78.50405826,17.45650706,3722.28129
78.56405826,17.37150706,78.56905826,17.36650706,3666.556041
78.50905826,17.47650706,78.51405826,17.47150706,2406.47691
78.51405826,17.47650706,78.51905826,17.47150706,1193.077375
78.58405826,17.37150706,78.58905826,17.36650706,1212.563419
78.58905826,17.37150706,78.59405826,17.36650706,16.05539056
78.57905826,17.37150706,78.58405826,17.36650706,5041.325933
78.53405826,17.44150706,78.53905826,17.43650706,1720.944756
78.53905826,17.44150706,78.54405826,17.43650706,1932.84498
78.54405826,17.44150706,78.54905826,17.43650706,635.0782304
78.52905826,17.44650706,78.53405826,17.44150706,6389.603921
78.52905826,17.44150706,78.53405826,17.43650706,972.5090926
78.53405826,17.48650706,78.53905826,17.48150706,5242.634567
78.53405826,17.48150706,78.53905826,17.47650706,1583.859024
78.53405826,17.47650706,78.53905826,17.47150706,525.5959468
78.53405826,17.47150706,78.53905826,17.46650706,463.6764658
