,Lat,Long,Light,LULC,NDVI,Road,Label
8594,17.5825,78.3375,2.06906,12,0.35592,0.0,0
8595,17.5875,78.3375,1.58118,12,0.40818,0.0,0
8596,17.5925,78.3375,1.8386,12,0.44692,0.0,0
8597,17.5975,78.3375,1.19882,12,0.42857,0.0,0
8598,17.6025,78.3375,1.09257,12,0.44304,0.0,0
8599,17.6075,78.3375,1.10248,12,0.47134,0.0,0
8600,17.6125,78.3375,1.21209,12,0.45179,0.0,0
8601,17.6175,78.3375,1.02777,12,0.45763,0.0,0
8602,17.6225,78.3375,0.76751,12,0.45016,0.0,0
8603,17.6275,78.3375,0.99096,12,0.43015,0.0,0
8604,17.6325,78.3375,0.93987,12,0.4269,0.0,0
8605,17.6375,78.3375,0.66009,12,0.45214,0.0,0
8606,17.6425,78.3375,0.57507,12,0.51536,0.0,0
8607,17.6475,78.3375,0.97888,12,0.54418,0.0,0
8608,17.6525,78.3375,0.91569,12,0.54387,0.0,0
8609,17.6575,78.3375,0.77767,12,0.53602,0.0,0
8610,17.6625,78.3375,0.55348,12,0.5271,0.0,0
8611,17.6675,78.3375,0.61153,12,0.51724,0.0,0
8612,17.6725,78.3375,0.50066,12,0.5044,0.0,0
8613,17.6775,78.3375,0.47311,12,0.50446,0.0,0
8614,17.6825,78.3375,0.41402,12,0.54275,0.0,0
8615,17.6875,78.3375,0.40162,12,0.52955,0.0,0
8616,17.6925,78.3375,0.35332,12,0.52228,0.0,0
8617,17.6975,78.3375,0.37461,12,0.52427,0.0,0
8618,17.7025,78.3375,0.41004,4,0.5276,0.0,0
8619,17.7075,78.3375,0.37216,12,0.52416,642.79285,0
8620,17.7125,78.3375,0.31385,12,0.5287,22.07599,0
8621,17.7175,78.3375,0.34746,12,0.50091,0.0,0
8622,17.7225,78.3375,0.35999,12,0.47324,0.0,0
8623,17.7275,78.3375,0.33568,12,0.46648,0.0,0
8624,17.7325,78.3375,0.33997,12,0.46138,0.0,0
8625,17.7375,78.3375,0.30394,12,0.4506,0.0,0
8626,17.7425,78.3375,0.27568,12,0.48324,0.0,0
8627,17.7475,78.3375,0.33419,12,0.53928,0.0,0
8628,17.7525,78.3375,0.30137,12,0.55349,0.0,0
8629,17.7575,78.3375,0.26131,12,0.54188,0.0,0
8630,17.7625,78.3375,0.26042,12,0.50759,0.0,0
8631,17.7675,78.3375,0.38833,12,0.48191,0.0,0
8632,17.7725,78.3375,1.26935,12,0.47162,0.0,0
8633,17.7775,78.3375,1.63046,12,0.45652,0.0,0
8634,17.7825,78.3375,0.97791,12,0.46516,0.0,0
8635,17.7875,78.3375,0.40617,12,0.48204,0.0,0
8636,17.7925,78.3375,0.32315,12,0.51933,0.0,0
8637,17.7975,78.3375,0.27153,12,0.5306,0.0,0
8638,17.8025,78.3375,0.26252,12,0.49888,0.0,0
8639,17.8075,78.3375,0.25045,12,0.4548,0.0,0
8640,17.8125,78.3375,0.24551,12,0.44027,0.0,0
8641,17.8175,78.3375,0.66912,12,0.42806,0.0,0
8642,17.8225,78.3375,1.22008,12,0.43006,0.0,0
8643,17.8275,78.3375,0.84081,12,0.44056,0.0,0
8644,17.8325,78.3375,0.33614,12,0.45329,0.0,0
8645,17.8375,78.3375,0.23276,12,0.46761,0.0,0
8646,17.8425,78.3375,0.17854,12,0.51006,0.0,0
8647,17.8475,78.3375,0.17296,12,0.52368,0.0,0
8648,17.8525,78.3375,0.19733,12,0.49416,0.0,0
8649,17.8575,78.3375,0.21617,12,0.46717,0.0,0
8650,17.8625,78.3375,0.1867,12,0.45024,0.0,0
8651,17.0475,78.3425,0.65811,12,0.42723,0.0,0
8652,17.0525,78.3425,0.53779,12,0.4277,0.0,0
8653,17.0575,78.3425,0.55691,12,0.44465,0.0,0
8654,17.0625,78.3425,0.56195,12,0.46177,0.0,0
8655,17.0675,78.3425,0.50984,12,0.43575,0.0,0
8656,17.0725,78.3425,0.62926,12,0.41071,0.0,0
8657,17.0775,78.3425,0.80732,12,0.41605,0.0,0
8658,17.0825,78.3425,0.92636,12,0.40977,0.0,0
8659,17.0875,78.3425,1.0346,12,0.39947,0.0,0
8660,17.0925,78.3425,1.0388,12,0.41544,0.0,0
8661,17.0975,78.3425,1.57667,12,0.42134,0.0,0
8662,17.1025,78.3425,1.23446,12,0.39945,0.0,0
8663,17.1075,78.3425,0.72183,12,0.39259,0.0,0
8664,17.1125,78.3425,1.06443,12,0.40035,0.0,0
8665,17.1175,78.3425,0.98519,12,0.41819,0.0,0
8666,17.1225,78.3425,0.83488,12,0.42998,0.0,0
8667,17.1275,78.3425,0.70011,12,0.41468,0.0,0
8668,17.1325,78.3425,0.5962,12,0.41995,0.0,0
8669,17.1375,78.3425,1.0168,12,0.42462,0.0,0
8670,17.1425,78.3425,7.56294,12,0.42185,0.0,0
8671,17.1475,78.3425,8.21683,12,0.40406,0.0,0
8672,17.1525,78.3425,2.66255,12,0.40566,0.0,0
8673,17.1575,78.3425,0.99205,12,0.40825,0.0,0
8674,17.1625,78.3425,0.93376,12,0.42883,0.0,0
8675,17.1675,78.3425,1.19403,12,0.44566,0.0,0
8676,17.1725,78.3425,1.00886,12,0.44412,0.0,0
8677,17.1775,78.3425,1.01064,12,0.44123,0.0,0
8678,17.1825,78.3425,1.0105,12,0.47307,0.0,0
8679,17.1875,78.3425,0.98841,12,0.49061,0.0,0
8680,17.1925,78.3425,0.95508,12,0.45114,0.0,0
8681,17.1975,78.3425,1.35094,12,0.39438,0.0,0
8682,17.2025,78.3425,1.77976,12,0.40152,0.0,0
8683,17.2075,78.3425,1.32713,12,0.44024,0.0,0
8684,17.2125,78.3425,1.38916,12,0.46442,0.0,0
8685,17.2175,78.3425,1.67227,12,0.45938,0.0,0
8686,17.2225,78.3425,2.14785,12,0.44982,0.0,0
8687,17.2275,78.3425,1.38296,12,0.4367,641.29327,0
8688,17.2325,78.3425,0.93311,12,0.41903,169.45929,0
8689,17.2375,78.3425,0.89361,12,0.41772,0.0,0
8690,17.2425,78.3425,0.89878,12,0.408,0.0,0
8691,17.2475,78.3425,1.30695,12,0.40847,0.0,0
8692,17.2525,78.3425,2.56337,12,0.42972,0.0,0
8693,17.2575,78.3425,2.22426,12,0.44315,0.0,0
8694,17.2625,78.3425,1.16069,12,0.45414,592.53888,0
8695,17.2675,78.3425,1.19915,12,0.44433,0.0,0
8696,17.2725,78.3425,1.63817,12,0.4261,0.0,0
8697,17.2775,78.3425,1.73837,12,0.40795,0.0,0
8698,17.2825,78.3425,1.04538,12,0.4431,0.0,0
8699,17.2875,78.3425,0.81948,12,0.48096,0.0,0
8700,17.2925,78.3425,0.87488,12,0.50287,0.0,0
8701,17.2975,78.3425,0.92028,12,0.45355,0.0,0
8702,17.3025,78.3425,0.99302,12,0.3878,0.0,0
8703,17.3075,78.3425,1.15993,12,0.3661,0.0,0
8704,17.3125,78.3425,1.40934,12,0.41128,0.0,0
8705,17.3175,78.3425,1.5447,12,0.43414,0.0,0
8706,17.3225,78.3425,1.32323,12,0.4248,0.0,0
8707,17.3275,78.3425,1.68575,12,0.41254,0.0,0
8708,17.3325,78.3425,3.36999,12,0.4125,0.0,0
8709,17.3375,78.3425,3.45195,12,0.41183,0.0,0
8710,17.3425,78.3425,2.32904,12,0.41922,0.0,0
8711,17.3475,78.3425,3.12218,12,0.43263,0.0,0
8712,17.3525,78.3425,2.56795,12,0.44953,328.1713,0
8713,17.3575,78.3425,2.08816,12,0.47788,275.41855,0
8714,17.3625,78.3425,3.69655,12,0.49068,0.0,0
8715,17.3675,78.3425,4.99717,12,0.47561,0.0,0
8716,17.3725,78.3425,3.56598,12,0.44095,0.0,0
8717,17.3775,78.3425,2.95626,12,0.39658,897.58472,1
8718,17.3825,78.3425,5.60258,12,0.38724,235.577,0
8719,17.3875,78.3425,9.55909,12,0.36081,329.32266,0
8720,17.3925,78.3425,8.24932,13,0.34493,1170.177,1
8721,17.3975,78.3425,6.18959,12,0.33902,0.0,0
8722,17.4025,78.3425,4.58481,10,0.33361,593.13721,0
8723,17.4075,78.3425,7.16426,10,0.38408,0.0,0
8724,17.4125,78.3425,23.14788,10,0.36102,0.0,0
8725,17.4175,78.3425,31.96286,13,0.30095,0.0,0
8726,17.4225,78.3425,30.07131,13,0.2832,295.05585,0
8727,17.4275,78.3425,24.24199,13,0.32807,255.53951,0
8728,17.4325,78.3425,20.98779,13,0.38153,34.49025,0
8729,17.4375,78.3425,15.62043,13,0.40373,2269.89038,1
8730,17.4425,78.3425,18.89204,13,0.39939,2185.77368,1
8731,17.4475,78.3425,18.07577,13,0.42822,3577.26172,2
8732,17.4525,78.3425,11.93452,12,0.46494,3262.96094,2
8733,17.4575,78.3425,13.36515,12,0.43743,232.01775,0
8734,17.4625,78.3425,16.76742,12,0.36769,0.0,0
8735,17.4675,78.3425,11.7546,12,0.31955,587.2688,0
8736,17.4725,78.3425,6.25447,12,0.34898,0.0,0
8737,17.4775,78.3425,6.27876,10,0.3625,0.0,0
8738,17.4825,78.3425,9.42218,10,0.37358,0.0,0
8739,17.4875,78.3425,18.51811,13,0.36505,0.0,0
8740,17.4925,78.3425,22.31804,13,0.29393,645.03223,0
8741,17.4975,78.3425,14.56531,13,0.28618,1091.67651,1
8742,17.5025,78.3425,8.52862,13,0.34446,1698.67102,1
8743,17.5075,78.3425,7.04623,10,0.37135,0.0,0
8744,17.5125,78.3425,8.54382,12,0.37819,475.29797,0
8745,17.5175,78.3425,10.17764,13,0.39101,0.0,0
8746,17.5225,78.3425,13.81324,12,0.38173,29.36548,0
8747,17.5275,78.3425,9.52881,12,0.37256,0.0,0
8748,17.5325,78.3425,13.09878,12,0.3867,0.0,0
8749,17.5375,78.3425,25.31849,12,0.36147,0.0,0
8750,17.5425,78.3425,26.67451,13,0.30498,0.0,0
8751,17.5475,78.3425,18.25174,13,0.28666,0.0,0
8752,17.5525,78.3425,10.42085,13,0.31338,0.0,0
8753,17.5575,78.3425,5.76211,13,0.29121,0.0,0
8754,17.5625,78.3425,3.33478,12,0.30917,0.0,0
8755,17.5675,78.3425,3.44731,12,0.36154,530.93774,0
8756,17.5725,78.3425,2.78224,12,0.37021,0.0,0
8757,17.5775,78.3425,2.16645,12,0.37651,0.0,0
8758,17.5825,78.3425,1.82395,12,0.38245,0.0,0
8759,17.5875,78.3425,1.55972,12,0.41182,0.0,0
8760,17.5925,78.3425,1.486,12,0.42837,0.0,0
8761,17.5975,78.3425,1.3202,12,0.41601,0.0,0
8762,17.6025,78.3425,1.20454,12,0.44799,0.0,0
8763,17.6075,78.3425,1.27763,12,0.46954,0.0,0
8764,17.6125,78.3425,1.47995,12,0.44532,0.0,0
8765,17.6175,78.3425,1.40618,12,0.45069,0.0,0
8766,17.6225,78.3425,0.98292,12,0.45215,0.0,0
8767,17.6275,78.3425,0.80198,12,0.44749,0.0,0
8768,17.6325,78.3425,0.75425,12,0.43614,0.0,0
8769,17.6375,78.3425,0.66179,12,0.46082,0.0,0
8770,17.6425,78.3425,0.88869,12,0.50987,0.0,0
8771,17.6475,78.3425,1.18952,12,0.52739,0.0,0
8772,17.6525,78.3425,1.48865,12,0.54358,0.0,0
8773,17.6575,78.3425,1.59268,12,0.52732,0.0,0
8774,17.6625,78.3425,1.17555,12,0.51678,0.0,0
8775,17.6675,78.3425,0.58858,12,0.51767,0.0,0
8776,17.6725,78.3425,0.49015,12,0.49763,0.0,0
8777,17.6775,78.3425,0.45471,12,0.48581,0.0,0
8778,17.6825,78.3425,0.57283,12,0.49842,0.0,0
8779,17.6875,78.3425,0.82984,12,0.4917,0.0,0
8780,17.6925,78.3425,0.92113,12,0.50348,0.0,0
8781,17.6975,78.3425,0.56233,12,0.52896,0.0,0
8782,17.7025,78.3425,0.42914,12,0.52565,475.82959,0
8783,17.7075,78.3425,0.3467,12,0.50789,241.39804,0
8784,17.7125,78.3425,0.30807,12,0.50064,0.0,0
8785,17.7175,78.3425,0.28785,12,0.47178,0.0,0
8786,17.7225,78.3425,0.33668,12,0.46429,0.0,0
8787,17.7275,78.3425,0.41575,12,0.43894,0.0,0
8788,17.7325,78.3425,0.36324,12,0.41941,0.0,0
8789,17.7375,78.3425,0.30731,12,0.42624,0.0,0
8790,17.7425,78.3425,0.3013,12,0.48599,0.0,0
8791,17.7475,78.3425,0.31633,12,0.52484,0.0,0
8792,17.7525,78.3425,0.37852,12,0.54738,0.0,0
8793,17.7575,78.3425,0.53699,12,0.52082,0.0,0
8794,17.7625,78.3425,0.4166,12,0.49603,0.0,0
8795,17.7675,78.3425,0.69305,12,0.47968,0.0,0
8796,17.7725,78.3425,2.17905,12,0.45319,0.0,0
8797,17.7775,78.3425,2.20243,12,0.4508,0.0,0
8798,17.7825,78.3425,1.18498,12,0.45779,0.0,0
8799,17.7875,78.3425,0.75663,12,0.4629,0.0,0
8800,17.7925,78.3425,0.42815,12,0.50231,0.0,0
8801,17.7975,78.3425,0.26586,12,0.53163,0.0,0
8802,17.8025,78.3425,0.24178,12,0.49889,0.0,0
8803,17.8075,78.3425,0.22891,12,0.46001,0.0,0
8804,17.8125,78.3425,0.19233,12,0.44851,0.0,0
8805,17.8175,78.3425,1.04439,12,0.43414,0.0,0
8806,17.8225,78.3425,2.1148,12,0.42922,0.0,0
8807,17.8275,78.3425,1.21923,12,0.43961,0.0,0
8808,17.8325,78.3425,0.27702,12,0.46975,0.0,0
8809,17.8375,78.3425,0.20343,12,0.48788,0.0,0
8810,17.8425,78.3425,0.16852,12,0.52103,0.0,0
8811,17.8475,78.3425,0.16144,12,0.52966,0.0,0
8812,17.8525,78.3425,0.14603,12,0.5029,0.0,0
8813,17.8575,78.3425,0.16584,12,0.48208,0.0,0
8814,17.0475,78.3475,1.26744,12,0.41593,0.0,0
8815,17.0525,78.3475,4.61173,12,0.40604,0.0,0
8816,17.0575,78.3475,2.87432,12,0.42763,0.0,0
8817,17.0625,78.3475,0.53559,12,0.46171,0.0,0
8818,17.0675,78.3475,0.48197,12,0.43244,0.0,0
8819,17.0725,78.3475,0.64733,12,0.40564,0.0,0
8820,17.0775,78.3475,0.82194,12,0.41339,0.0,0
8821,17.0825,78.3475,0.69615,12,0.40773,0.0,0
8822,17.0875,78.3475,0.88568,12,0.41206,0.0,0
8823,17.0925,78.3475,1.96241,12,0.41604,0.0,0
8824,17.0975,78.3475,4.52982,12,0.41665,0.0,0
8825,17.1025,78.3475,2.66253,12,0.39346,0.0,0
8826,17.1075,78.3475,0.79034,12,0.40119,0.0,0
8827,17.1125,78.3475,0.85164,12,0.42679,0.0,0
8828,17.1175,78.3475,0.9052,12,0.43746,0.0,0
8829,17.1225,78.3475,1.02675,12,0.4388,0.0,0
8830,17.1275,78.3475,0.73854,12,0.42879,0.0,0
8831,17.1325,78.3475,0.64714,12,0.42427,0.0,0
8832,17.1375,78.3475,0.80671,12,0.42527,0.0,0
8833,17.1425,78.3475,2.22248,12,0.41677,0.0,0
8834,17.1475,78.3475,2.02938,12,0.40516,0.0,0
8835,17.1525,78.3475,1.01954,12,0.3963,0.0,0
8836,17.1575,78.3475,0.78998,12,0.40949,0.0,0
8837,17.1625,78.3475,0.96604,12,0.42207,0.0,0
8838,17.1675,78.3475,1.10209,12,0.43029,0.0,0
8839,17.1725,78.3475,1.91309,12,0.44016,0.0,0
8840,17.1775,78.3475,2.09645,12,0.4508,0.0,0
8841,17.1825,78.3475,1.15084,12,0.47188,0.0,0
8842,17.1875,78.3475,0.84941,12,0.48985,0.0,0
8843,17.1925,78.3475,0.79074,12,0.46907,0.0,0
8844,17.1975,78.3475,1.05559,12,0.43307,0.0,0
8845,17.2025,78.3475,1.28318,12,0.4197,0.0,0
8846,17.2075,78.3475,1.03367,12,0.44401,0.0,0
8847,17.2125,78.3475,1.04522,12,0.47017,0.0,0
8848,17.2175,78.3475,1.7802,12,0.47217,0.0,0
8849,17.2225,78.3475,2.95932,12,0.43978,0.0,0
8850,17.2275,78.3475,2.08726,12,0.40873,0.0,0
8851,17.2325,78.3475,1.31125,12,0.41882,657.10455,0
8852,17.2375,78.3475,1.03164,12,0.42755,169.25749,0
8853,17.2425,78.3475,1.01836,12,0.42618,21.44627,0
8854,17.2475,78.3475,1.42873,12,0.42967,0.0,0
8855,17.2525,78.3475,1.85806,12,0.44407,0.0,0
8856,17.2575,78.3475,1.62738,12,0.44574,0.0,0
8857,17.2625,78.3475,1.21216,12,0.43969,140.64699,0
8858,17.2675,78.3475,1.1512,12,0.43376,414.6362,0
8859,17.2725,78.3475,1.36418,12,0.41803,0.0,0
8860,17.2775,78.3475,1.38772,12,0.4157,0.0,0
8861,17.2825,78.3475,1.15892,12,0.43848,0.0,0
8862,17.2875,78.3475,1.1316,12,0.45703,0.0,0
8863,17.2925,78.3475,1.20382,12,0.49061,0.0,0
8864,17.2975,78.3475,1.25378,12,0.46562,0.0,0
8865,17.3025,78.3475,1.25967,12,0.36091,0.0,0
8866,17.3075,78.3475,1.20379,10,0.31883,0.0,0
8867,17.3125,78.3475,1.36584,12,0.39884,0.0,0
8868,17.3175,78.3475,1.31,12,0.37276,0.0,0
8869,17.3225,78.3475,1.25236,12,0.30357,0.0,0
8870,17.3275,78.3475,1.55146,10,0.36481,0.0,0
8871,17.3325,78.3475,2.15044,12,0.42196,0.0,0
8872,17.3375,78.3475,2.18222,12,0.40004,0.0,0
8873,17.3425,78.3475,2.16821,12,0.40852,0.0,0
8874,17.3475,78.3475,2.40346,12,0.42805,0.0,0
8875,17.3525,78.3475,2.14215,12,0.45113,431.94583,0
8876,17.3575,78.3475,2.44265,12,0.4656,471.70969,0
8877,17.3625,78.3475,4.83366,12,0.46111,683.80573,0
8878,17.3675,78.3475,6.66153,12,0.44608,1787.20361,1
8879,17.3725,78.3475,6.59389,12,0.3993,1783.07666,1
8880,17.3775,78.3475,5.41011,10,0.35262,1093.19458,1
8881,17.3825,78.3475,7.09107,12,0.36617,918.30579,1
8882,17.3875,78.3475,10.48714,12,0.35749,3015.03931,1
8883,17.3925,78.3475,6.06151,13,0.35886,1114.47961,1
8884,17.3975,78.3475,5.4154,13,0.35002,1134.8197,1
8885,17.4025,78.3475,5.40979,10,0.3441,1441.87732,1
8886,17.4075,78.3475,7.18726,10,0.36485,1127.43994,1
8887,17.4125,78.3475,18.48043,10,0.34896,205.12933,0
8888,17.4175,78.3475,26.5974,13,0.29888,0.0,0
8889,17.4225,78.3475,19.45007,13,0.30081,42.8126,0
8890,17.4275,78.3475,16.58923,13,0.34863,0.0,0
8891,17.4325,78.3475,22.3831,13,0.37552,0.0,0
8892,17.4375,78.3475,22.84682,13,0.39414,603.39105,0
8893,17.4425,78.3475,26.76287,13,0.38795,1454.16272,1
8894,17.4475,78.3475,25.81791,13,0.38508,3535.22266,2
8895,17.4525,78.3475,15.7962,13,0.4089,1639.33325,1
8896,17.4575,78.3475,15.22157,12,0.38461,0.0,0
8897,17.4625,78.3475,16.79416,13,0.30466,389.90698,0
8898,17.4675,78.3475,9.95894,12,0.29189,1425.05359,1
8899,17.4725,78.3475,7.05226,12,0.33477,0.0,0
8900,17.4775,78.3475,9.4955,10,0.35902,0.0,0
8901,17.4825,78.3475,13.45193,12,0.36729,0.0,0
8902,17.4875,78.3475,21.32978,13,0.34615,16.86678,0
8903,17.4925,78.3475,21.9721,13,0.29907,764.1499,0
8904,17.4975,78.3475,15.34162,13,0.31523,1069.6958,1
8905,17.5025,78.3475,11.12744,13,0.35261,1070.57361,1
8906,17.5075,78.3475,8.79896,12,0.37207,59.12397,0
8907,17.5125,78.3475,10.45383,12,0.3893,0.0,0
8908,17.5175,78.3475,14.47795,13,0.40541,657.12439,0
8909,17.5225,78.3475,18.05123,13,0.37886,506.08359,0
8910,17.5275,78.3475,11.57835,13,0.37491,0.0,0
8911,17.5325,78.3475,18.42661,12,0.3766,0.0,0
8912,17.5375,78.3475,32.24465,13,0.34461,0.0,0
8913,17.5425,78.3475,26.04574,13,0.2834,0.0,0
8914,17.5475,78.3475,17.45022,13,0.27558,0.0,0
8915,17.5525,78.3475,13.53502,13,0.27675,0.0,0
8916,17.5575,78.3475,6.60648,13,0.28813,0.0,0
8917,17.5625,78.3475,3.95562,12,0.3374,0.0,0
8918,17.5675,78.3475,3.75687,12,0.40728,530.94012,0
8919,17.5725,78.3475,2.7041,12,0.39071,487.89288,0
8920,17.5775,78.3475,1.81631,12,0.3871,0.0,0
8921,17.5825,78.3475,1.73942,12,0.39173,0.0,0
8922,17.5875,78.3475,1.70891,12,0.40311,0.0,0
8923,17.5925,78.3475,1.79548,12,0.40027,0.0,0
8924,17.5975,78.3475,1.4374,12,0.41036,0.0,0
8925,17.6025,78.3475,1.24478,12,0.45832,0.0,0
8926,17.6075,78.3475,1.25342,12,0.46676,0.0,0
8927,17.6125,78.3475,1.97524,12,0.44096,0.0,0
8928,17.6175,78.3475,3.47986,12,0.44369,0.0,0
8929,17.6225,78.3475,2.679,12,0.44672,0.0,0
8930,17.6275,78.3475,1.44024,12,0.45955,0.0,0
8931,17.6325,78.3475,0.81025,12,0.46729,0.0,0
8932,17.6375,78.3475,0.64021,12,0.47756,0.0,0
8933,17.6425,78.3475,1.68557,12,0.50054,0.0,0
8934,17.6475,78.3475,3.31361,12,0.51708,0.0,0
8935,17.6525,78.3475,4.48656,12,0.5137,0.0,0
8936,17.6575,78.3475,5.36538,12,0.48578,0.0,0
8937,17.6625,78.3475,3.03703,12,0.47918,0.0,0
8938,17.6675,78.3475,0.78502,12,0.48392,0.0,0
8939,17.6725,78.3475,0.56286,12,0.47183,0.0,0
8940,17.6775,78.3475,0.50816,12,0.45621,0.0,0
8941,17.6825,78.3475,0.80258,12,0.4478,0.0,0
8942,17.6875,78.3475,1.3101,12,0.45129,0.0,0
8943,17.6925,78.3475,1.48265,12,0.47321,0.0,0
8944,17.6975,78.3475,0.86111,12,0.50921,28.0844,0
8945,17.7025,78.3475,0.39405,12,0.52697,564.16571,0
8946,17.7075,78.3475,0.32123,12,0.49941,0.0,0
8947,17.7125,78.3475,0.31972,12,0.46647,0.0,0
8948,17.7175,78.3475,0.32167,12,0.45081,0.0,0
8949,17.7225,78.3475,0.42381,12,0.46583,0.0,0
8950,17.7275,78.3475,0.75298,12,0.43697,0.0,0
8951,17.7325,78.3475,0.79012,12,0.42239,0.0,0
8952,17.7375,78.3475,0.65186,12,0.44168,0.0,0
8953,17.7425,78.3475,0.50753,12,0.47209,0.0,0
8954,17.7475,78.3475,0.42366,12,0.49505,0.0,0
8955,17.7525,78.3475,0.77188,12,0.50779,0.0,0
8956,17.7575,78.3475,1.50847,12,0.49048,0.0,0
8957,17.7625,78.3475,0.97655,12,0.48617,0.0,0
8958,17.7675,78.3475,0.67766,12,0.48349,0.0,0
8959,17.7725,78.3475,1.30129,12,0.46819,0.0,0
8960,17.7775,78.3475,0.91454,12,0.46244,0.0,0
8961,17.7825,78.3475,1.0064,12,0.45735,0.0,0
8962,17.7875,78.3475,1.30326,12,0.4545,0.0,0
8963,17.7925,78.3475,0.84153,12,0.47528,0.0,0
8964,17.7975,78.3475,0.28559,12,0.48143,0.0,0
8965,17.8025,78.3475,0.25506,12,0.46135,0.0,0
8966,17.8075,78.3475,0.22019,12,0.45218,0.0,0
8967,17.8125,78.3475,0.19297,12,0.45951,0.0,0
8968,17.8175,78.3475,0.66165,12,0.44451,0.0,0
8969,17.8225,78.3475,1.39878,12,0.43676,0.0,0
8970,17.8275,78.3475,0.98062,12,0.44654,0.0,0
8971,17.8325,78.3475,0.29964,12,0.45769,0.0,0
8972,17.8375,78.3475,0.21102,12,0.47555,0.0,0
8973,17.8425,78.3475,0.16472,12,0.51494,0.0,0
8974,17.8475,78.3475,0.14367,12,0.52552,0.0,0
8975,17.8525,78.3475,0.16024,12,0.51003,0.0,0
8976,17.8575,78.3475,0.16226,12,0.49373,0.0,0
8977,17.0475,78.3525,1.9143,12,0.40648,0.0,0
8978,17.0525,78.3525,5.81497,12,0.39863,0.0,0
8979,17.0575,78.3525,3.11888,12,0.41795,0.0,0
8980,17.0625,78.3525,0.46023,12,0.4473,0.0,0
8981,17.0675,78.3525,0.4401,12,0.43166,0.0,0
8982,17.0725,78.3525,0.93268,12,0.41596,0.0,0
8983,17.0775,78.3525,1.54409,12,0.41626,0.0,0
8984,17.0825,78.3525,0.96648,12,0.40465,0.0,0
8985,17.0875,78.3525,1.34016,12,0.42151,0.0,0
8986,17.0925,78.3525,1.36672,12,0.43322,0.0,0
8987,17.0975,78.3525,2.91284,12,0.4169,0.0,0
8988,17.1025,78.3525,1.9577,12,0.40365,0.0,0
8989,17.1075,78.3525,0.79469,12,0.41588,0.0,0
8990,17.1125,78.3525,0.59794,12,0.44078,0.0,0
8991,17.1175,78.3525,0.62608,12,0.44153,0.0,0
8992,17.1225,78.3525,0.75552,12,0.43391,0.0,0
8993,17.1275,78.3525,0.74187,12,0.44135,0.0,0
8994,17.1325,78.3525,0.61874,12,0.43884,0.0,0
8995,17.1375,78.3525,0.76323,12,0.42786,0.0,0
8996,17.1425,78.3525,0.9537,12,0.41512,0.0,0
8997,17.1475,78.3525,0.88052,12,0.41058,0.0,0
8998,17.1525,78.3525,0.805,12,0.40375,0.0,0
8999,17.1575,78.3525,0.78671,12,0.40303,0.0,0
9000,17.1625,78.3525,0.9971,12,0.41464,0.0,0
9001,17.1675,78.3525,1.17644,12,0.42366,0.0,0
9002,17.1725,78.3525,2.78355,12,0.44488,0.0,0
9003,17.1775,78.3525,4.25599,12,0.45348,0.0,0
9004,17.1825,78.3525,1.50218,12,0.4529,0.0,0
9005,17.1875,78.3525,0.72308,12,0.46582,0.0,0
9006,17.1925,78.3525,0.75045,12,0.47497,0.0,0
9007,17.1975,78.3525,1.32093,12,0.47856,0.0,0
9008,17.2025,78.3525,2.02587,12,0.45533,0.0,0
9009,17.2075,78.3525,1.23842,12,0.43002,0.0,0
9010,17.2125,78.3525,1.04554,12,0.44699,0.0,0
9011,17.2175,78.3525,1.31956,12,0.4524,0.0,0
9012,17.2225,78.3525,2.10173,12,0.4359,0.0,0
9013,17.2275,78.3525,2.26377,12,0.41089,0.0,0
9014,17.2325,78.3525,1.74738,12,0.42436,0.0,0
9015,17.2375,78.3525,1.28335,12,0.44084,1110.7417,1
9016,17.2425,78.3525,1.27625,12,0.46107,145.53113,0
9017,17.2475,78.3525,1.45696,12,0.46602,0.0,0
9018,17.2525,78.3525,1.25551,12,0.44902,0.0,0
9019,17.2575,78.3525,1.46597,12,0.43458,0.0,0
9020,17.2625,78.3525,1.77626,12,0.43049,0.0,0
9021,17.2675,78.3525,1.43794,12,0.43147,538.30774,0
9022,17.2725,78.3525,1.59962,12,0.42647,0.0,0
9023,17.2775,78.3525,1.39775,12,0.42572,0.0,0
9024,17.2825,78.3525,1.19182,12,0.43904,0.0,0
9025,17.2875,78.3525,1.22757,12,0.42195,0.0,0
9026,17.2925,78.3525,1.22901,12,0.45333,0.0,0
9027,17.2975,78.3525,1.37682,12,0.44795,0.0,0
9028,17.3025,78.3525,1.51973,12,0.33488,0.0,0
9029,17.3075,78.3525,1.45714,10,0.20824,0.0,0
9030,17.3125,78.3525,1.25364,10,0.2592,0.0,0
9031,17.3175,78.3525,1.28887,11,0.25729,0.0,0
9032,17.3225,78.3525,1.39088,11,0.15456,0.0,0
9033,17.3275,78.3525,1.42192,10,0.23993,0.0,0
9034,17.3325,78.3525,1.69661,12,0.35043,0.0,0
9035,17.3375,78.3525,2.06537,12,0.36334,0.0,0
9036,17.3425,78.3525,2.40891,12,0.38794,0.0,0
9037,17.3475,78.3525,2.93957,12,0.44663,0.0,0
9038,17.3525,78.3525,3.26418,12,0.45411,267.34622,0
9039,17.3575,78.3525,2.7136,12,0.44366,1643.20984,1
9040,17.3625,78.3525,3.62164,10,0.40828,1112.9469,1
